PlayTime,carspeed,isbooster
0.2,3.923999,False
0.4,3.923999,False
0.4,4.316399,False
0.4,4.316399,False
0.4,4.708799,False
0.4,4.708799,False
0.4,4.708799,False
0.5,5.101199,False
0.5,5.101199,False
0.5,5.493598,False
0.5,5.885998,False
0.5,5.885998,False
0.5,6.278398,False
0.5,6.278398,False
0.5,6.670798,False
0.5,6.670798,False
0.6,7.063198,False
0.6,7.455597,False
0.6,7.583019,False
0.6,7.583019,False
0.6,1.187954,False
0.6,0.6609128,False
0.6,0.3270633,False
0.7,0.3270633,False
0.7,0.1233926,False
0.7,0.1233926,False
0.7,0.00606871,False
0.7,0.05735234,False
0.7,0.05735234,False
0.7,0.08573629,False
0.7,0.08573629,False
0.7,0.09364979,False
0.8,0.09364979,False
0.8,0.0900889,False
0.8,0.0900889,False
0.8,0.08074714,False
0.8,0.06914303,False
0.8,0.06914303,False
0.8,0.05730098,False
0.8,0.05730098,False
0.8,0.05730098,False
0.9,0.0462999,False
0.9,0.03666049,False
0.9,0.02854984,False
0.9,0.02854984,False
0.9,0.02189824,False
0.9,0.02189824,False
0.9,0.0165903,False
0.9,0.0165903,False
1.0,0.01240892,False
1.0,0.00918378,False
1.0,0.006713843,False
1.0,0.006713843,False
1.0,0.006713843,False
1.0,0.004860013,False
1.0,0.004860013,False
1.0,0.003471918,False
1.1,0.002466407,False
1.1,0.001720367,False
1.1,0.001720367,False
1.1,0.001185828,False
1.1,0.001185828,False
1.1,0.0008014535,False
1.1,0.0008014535,False
1.1,0.0005364424,False
1.1,0.0005364424,False
1.1,0.0005364424,False
1.1,0.0003286496,False
1.2,0.0003286496,False
1.2,0.0002184174,False
1.2,0.0002184174,False
1.2,0.0001406317,False
1.2,0.0001406317,False
1.2,0.0001406317,False
1.2,6.869237E-05,False
1.2,6.869237E-05,False
1.2,5.710037E-05,False
1.3,5.120414E-05,False
1.3,4.890639E-05,False
1.3,4.890639E-05,False
1.3,4.957661E-05,False
1.3,4.957661E-05,False
1.3,4.957661E-05,False
1.3,4.930582E-05,False
1.3,4.975939E-05,False
1.3,4.975939E-05,False
1.3,4.975939E-05,False
1.3,4.862021E-05,False
1.4,4.862021E-05,False
1.4,4.852736E-05,False
1.4,4.852736E-05,False
1.4,4.881499E-05,False
1.4,4.881499E-05,False
1.4,4.881499E-05,False
1.4,4.81973E-05,False
1.4,4.81973E-05,False
1.4,4.888621E-05,False
1.5,4.854708E-05,False
1.5,4.834907E-05,False
1.5,4.834907E-05,False
1.5,4.827171E-05,False
1.5,4.827171E-05,False
1.5,4.827171E-05,False
1.5,4.882769E-05,False
1.5,4.862526E-05,False
1.5,4.875759E-05,False
1.6,4.875759E-05,False
1.6,4.842643E-05,False
1.6,4.494899E-05,False
1.6,4.494899E-05,False
1.6,3.776547E-06,False
1.6,3.776547E-06,False
1.6,4.143009E-06,False
1.6,3.518457E-06,False
1.7,3.518457E-06,False
1.7,3.518457E-06,False
1.7,3.790461E-06,False
1.7,9.676589E-07,False
1.7,9.676589E-07,False
1.7,9.676589E-07,False
1.7,1.470975E-06,False
1.7,1.470975E-06,False
1.7,3.430385E-06,False
1.7,3.430385E-06,False
1.7,3.430385E-06,False
1.7,3.290923E-06,False
1.8,3.290923E-06,False
1.8,4.322956E-06,False
1.8,4.322956E-06,False
1.8,2.356451E-06,False
1.8,2.356451E-06,False
1.8,2.356451E-06,False
1.8,3.413904E-06,False
1.8,3.413904E-06,False
1.8,5.686459E-06,False
1.8,5.686459E-06,False
1.8,4.2595E-06,False
1.9,4.2595E-06,False
1.9,2.345552E-06,False
1.9,2.345552E-06,False
1.9,5.831851E-06,False
1.9,2.536764E-06,False
1.9,2.536764E-06,False
1.9,2.500957E-07,False
1.9,2.500957E-07,False
2.0,2.951768E-06,False
2.0,2.951768E-06,False
2.0,2.652966E-06,False
2.0,2.592901E-06,False
2.0,2.592901E-06,False
2.0,4.399126E-06,False
2.0,3.939089E-06,False
2.0,3.939089E-06,False
2.0,3.939089E-06,False
2.1,4.5347E-06,False
2.1,4.667005E-07,False
2.1,1.431057E-06,False
2.1,1.431057E-06,False
2.1,2.667643E-06,False
2.1,2.667643E-06,False
2.1,4.278664E-06,False
2.1,4.278664E-06,False
2.2,6.661895E-06,False
2.2,3.0089E-07,False
2.2,1.478218E-06,False
2.2,1.478218E-06,False
2.2,1.478218E-06,False
2.2,1.953373E-06,False
2.2,5.061246E-06,False
2.3,2.817069E-07,False
2.3,2.817069E-07,False
2.3,7.378939E-07,False
2.3,1.342331,False
2.3,1.342331,False
2.3,1.979559,False
2.3,1.979559,False
2.3,2.611505,False
2.4,2.611505,False
2.4,3.23794,False
2.4,3.858601,False
2.4,3.858601,False
2.4,3.858601,False
2.4,4.485404,False
2.4,4.485404,False
2.4,4.766364,False
2.5,5.53194,False
2.5,6.256083,False
2.5,6.256083,False
2.5,6.958096,False
2.5,6.958096,False
2.5,7.143415,False
2.5,7.143415,False
2.5,7.885261,False
2.5,7.885261,False
2.5,7.885261,False
2.5,8.523919,False
2.6,8.523919,False
2.6,9.218638,False
2.6,9.218638,False
2.6,9.591691,False
2.6,9.591691,False
2.6,9.591691,False
2.6,10.27396,False
2.6,10.7456,False
2.6,11.39764,False
2.7,11.39764,False
2.7,11.8491,False
2.7,11.8491,False
2.7,12.4718,False
2.7,12.91989,False
2.7,12.91989,False
2.7,13.51578,False
2.7,13.51578,False
2.8,13.95695,False
2.8,13.95695,False
2.8,14.52535,False
2.8,14.95819,False
2.8,14.95819,False
2.8,15.49545,False
2.8,15.92018,False
2.8,15.92018,False
2.8,16.42866,False
2.9,16.42866,False
2.9,16.84406,False
2.9,17.32571,False
2.9,17.32571,False
2.9,17.73042,False
2.9,17.73042,False
2.9,18.18698,False
2.9,18.57979,False
3.0,18.57979,False
3.0,18.57979,False
3.0,19.01273,False
3.0,19.3927,False
3.0,19.3927,False
3.0,19.3927,False
3.0,19.80335,False
3.0,19.80335,False
3.0,20.16973,False
3.0,20.16973,False
3.1,20.55926,False
3.1,20.91159,False
3.1,21.28101,False
3.1,21.28101,False
3.1,21.61897,False
3.1,21.61897,False
3.1,21.96918,False
3.1,21.96918,False
3.1,22.29263,False
3.2,22.29263,False
3.2,22.62451,False
3.2,22.62451,False
3.2,22.93351,False
3.2,22.93351,False
3.2,22.93351,False
3.2,23.24774,False
3.2,23.24774,False
3.2,23.54243,False
3.3,23.83987,False
3.3,24.12033,False
3.3,24.12033,False
3.3,24.40175,False
3.3,24.40175,False
3.3,24.40175,False
3.3,24.6682,False
3.3,24.93406,False
3.4,25.18558,False
3.4,25.18558,False
3.4,25.43407,False
3.4,25.43407,False
3.4,25.66844,False
3.4,25.89861,False
0.0,25.89861,False
0.0,26.12607,False
0.0,26.12607,False
0.0,26.35184,False
0.1,26.35184,False
0.1,26.56692,False
0.1,26.7774,False
0.1,26.7774,False
0.1,26.97373,False
0.1,27.16438,False
0.1,27.16438,False
0.1,27.34196,False
0.1,27.34196,False
0.2,27.52023,False
0.2,27.52023,False
0.2,27.52023,False
0.2,27.69481,False
0.2,27.69481,False
0.2,27.86782,False
0.2,27.86782,False
0.2,28.03487,False
0.2,28.03487,False
0.2,28.03487,False
0.2,28.19947,False
0.3,28.19947,False
0.3,28.35849,False
0.3,28.35849,False
0.3,28.51462,False
0.3,28.51462,False
0.3,28.51462,False
0.3,28.66544,False
0.3,28.66544,False
0.3,28.81288,False
0.3,28.95533,False
0.4,29.09432,False
0.4,29.09432,False
0.4,29.22857,False
0.4,29.22857,False
0.4,29.22857,False
0.4,29.3594,False
0.4,29.48567,False
0.4,29.60867,False
0.5,29.60867,False
0.5,29.72736,False
0.5,29.72736,False
0.5,29.80796,False
0.5,29.80793,False
0.5,29.8089,False
0.5,29.8089,False
0.5,29.8089,False
0.5,29.80606,False
0.6,29.80606,False
0.6,29.80449,False
0.6,29.80449,False
0.6,29.80449,False
0.6,29.81215,False
0.6,29.81215,False
0.6,29.81549,False
0.6,29.81549,False
0.6,29.81458,False
0.6,29.81458,False
0.6,29.81458,False
0.6,29.80947,False
0.7,29.80947,False
0.7,29.80208,False
0.7,29.80208,False
0.7,29.80407,False
0.7,29.80407,False
0.7,29.80407,False
0.7,29.80915,False
0.7,29.80866,False
0.7,29.80803,False
0.8,29.80803,False
0.8,29.8058,False
0.8,29.8058,False
0.8,29.80908,False
0.8,29.81443,False
0.8,29.81443,False
0.8,29.81697,False
0.8,29.81697,False
0.8,29.81449,False
0.9,29.81449,False
0.9,29.81199,False
0.9,29.80842,False
0.9,29.81005,False
0.9,29.81005,False
0.9,29.81165,False
0.9,29.81165,False
0.9,29.8123,False
0.9,29.8123,False
1.0,29.80973,False
1.0,29.80973,False
1.0,29.80548,False
1.0,29.80548,False
1.0,29.80548,False
1.0,29.79679,False
1.0,29.79679,False
1.0,29.80345,False
1.0,29.80345,False
1.0,29.80345,False
1.0,29.81004,False
1.1,29.81004,False
1.1,29.81287,False
1.1,29.81287,False
1.1,29.81236,False
1.1,29.81236,False
1.1,29.81236,False
1.1,29.80986,False
1.1,29.80986,False
1.1,29.80711,False
1.1,29.80711,False
1.1,29.8034,False
1.2,29.80076,False
1.2,29.79856,False
1.2,29.79856,False
1.2,29.79856,False
1.2,29.7993,False
1.2,29.7993,False
1.2,29.8027,False
1.2,29.80457,False
1.3,29.80634,False
1.3,29.80634,False
1.3,29.80818,False
1.3,29.80818,False
1.3,29.80818,False
1.3,29.8082,False
1.3,29.80561,False
1.3,29.80148,False
1.4,29.80148,False
1.4,29.79634,False
1.4,29.79634,False
1.4,29.79867,False
1.4,29.79867,False
1.4,29.80572,False
1.4,29.80572,False
1.4,29.81003,False
1.4,29.81003,False
1.4,29.81003,False
1.4,29.81207,False
1.5,29.81207,False
1.5,29.81102,False
1.5,29.81102,False
1.5,29.81102,False
1.5,29.80624,False
1.5,29.80715,False
1.5,29.80715,False
1.5,29.80833,False
1.5,29.80833,False
1.5,29.80833,False
1.5,29.81058,False
1.6,29.80882,False
1.6,29.80651,False
1.6,29.80651,False
1.6,29.80651,False
1.6,29.79923,False
1.6,29.79923,False
1.6,29.79498,False
1.6,29.79909,False
1.7,29.80281,False
1.7,29.80281,False
1.7,29.80532,False
1.7,29.80532,False
1.7,29.80532,False
1.7,29.80714,False
1.7,29.80848,False
1.7,29.80834,False
1.8,29.80834,False
1.8,29.80754,False
1.8,29.80754,False
1.8,29.80525,False
1.8,29.81119,False
1.8,29.81119,False
1.8,29.81628,False
1.8,29.81628,False
1.8,29.81617,False
1.9,29.81617,False
1.9,29.81359,False
1.9,29.81359,False
1.9,29.8105,False
1.9,29.8105,False
1.9,29.80716,False
1.9,29.80716,False
1.9,29.8044,False
1.9,29.8044,False
1.9,29.80023,False
2.0,29.80194,False
2.0,29.80329,False
2.0,29.80329,False
2.0,29.80329,False
2.0,29.80409,False
2.0,29.80409,False
2.0,29.79985,False
2.0,29.79806,False
2.1,29.79549,False
2.1,29.79549,False
2.1,29.79408,False
2.1,29.79408,False
2.1,29.79408,False
2.1,29.79567,False
2.1,29.79786,False
2.1,29.79521,False
2.2,29.79521,False
2.2,29.79404,False
2.2,29.79404,False
2.2,29.79181,False
2.2,29.7904,False
2.2,29.7904,False
2.2,29.78926,False
2.2,29.78994,False
2.2,29.78994,False
2.3,29.79169,False
2.3,29.79169,False
2.3,29.79398,False
2.3,29.79571,False
2.3,29.79571,False
2.3,29.79878,False
2.3,29.79878,False
2.3,29.8008,False
2.3,29.8008,False
2.4,29.80352,False
2.4,29.80352,False
2.4,29.80563,False
2.4,29.80563,False
2.4,29.80563,False
2.4,29.80819,False
2.4,29.80819,False
2.4,29.80753,False
2.4,29.80753,False
2.4,29.80442,False
2.5,29.80442,False
2.5,29.79846,False
2.5,29.79846,False
2.5,29.79384,False
2.5,29.79384,False
2.5,29.79656,False
2.5,29.80004,False
2.5,29.80305,False
2.6,29.80305,False
2.6,29.80474,False
2.6,29.80474,False
2.6,29.8069,False
2.6,29.8069,False
2.6,29.80858,False
2.6,29.80858,False
2.6,29.8102,False
2.6,29.8102,False
2.6,29.81128,False
2.7,29.81227,False
2.7,29.81302,False
2.7,29.81302,False
2.7,29.81302,False
2.7,29.81371,False
2.7,29.81371,False
2.7,29.8141,False
2.7,29.81457,False
2.8,29.81486,False
2.8,29.81486,False
2.8,29.81514,False
2.8,29.81514,False
2.8,29.81514,False
2.8,29.81532,False
2.8,29.8155,False
2.8,29.8155,False
2.8,29.81567,False
2.8,29.81567,False
2.9,29.81572,False
2.9,29.8159,False
2.9,29.8159,False
2.9,29.81588,False
2.9,29.81588,False
2.9,29.81605,False
2.9,29.81605,False
2.9,29.81601,False
3.0,29.81601,False
3.0,29.81614,False
3.0,29.8161,False
3.0,29.8161,False
3.0,29.8161,False
3.0,29.81619,False
3.0,29.81619,False
3.0,29.81617,False
3.0,29.81628,False
3.1,29.81622,False
3.1,29.81622,False
3.1,29.81625,False
3.1,29.81625,False
3.1,29.81625,False
3.1,29.81629,False
3.1,29.81629,False
3.1,29.81625,False
3.1,29.81637,False
3.2,29.81627,False
3.2,29.81627,False
3.2,29.8164,False
3.2,29.8164,False
3.2,29.8164,False
3.2,29.81624,False
3.2,29.81646,False
3.2,29.81646,False
3.2,29.81627,False
3.2,29.81627,False
3.3,29.81637,False
3.3,29.81637,False
3.3,29.81639,False
3.3,29.81639,False
3.3,29.81639,False
3.3,29.81634,False
3.3,29.81641,False
3.3,29.81633,False
3.4,29.81633,False
3.4,29.81642,False
3.4,29.81642,False
3.4,29.81637,False
3.4,29.81636,False
3.4,29.81636,False
3.4,29.81568,False
3.4,29.81568,False
3.4,29.81371,False
3.5,29.81371,False
3.5,29.81122,False
3.5,29.80872,False
3.5,29.81387,False
3.5,29.81387,False
3.5,29.81728,False
3.5,29.81728,False
3.6,29.81689,False
3.6,29.81448,False
3.6,29.81448,False
3.6,29.8112,False
3.6,29.8112,False
3.6,29.80823,False
3.6,29.80823,False
3.6,29.80504,False
3.6,29.80504,False
3.6,29.80504,False
3.6,29.80085,False
3.7,29.79834,False
3.7,29.79834,False
3.7,29.79617,False
3.7,29.79617,False
3.7,29.79617,False
3.7,29.79264,False
3.7,29.79133,False
3.7,29.79075,False
3.8,29.79057,False
3.8,29.79057,False
3.8,29.79007,False
3.8,29.79017,False
3.8,29.79017,False
3.8,29.78969,False
3.8,29.78969,False
3.8,29.78977,False
3.9,29.78977,False
3.9,29.7895,False
3.9,29.7895,False
3.9,29.78956,False
3.9,29.78956,False
3.9,29.78956,False
3.9,29.78931,False
3.9,29.78931,False
3.9,29.78938,False
3.9,29.78922,False
4.0,29.78931,False
4.0,29.78931,False
4.0,29.78914,False
4.0,29.78914,False
4.0,29.78914,False
4.0,29.78921,False
4.0,29.78913,False
4.0,29.78911,False
4.1,29.78911,False
4.1,29.78908,False
4.1,29.78909,False
4.1,29.78909,False
4.1,29.78904,False
4.1,29.78908,False
4.1,29.78908,False
4.1,29.78908,False
4.1,29.78901,False
4.2,29.78901,False
4.2,29.78911,False
4.2,29.78911,False
4.2,29.78893,False
4.2,29.78893,False
4.2,29.78893,False
4.2,29.78899,False
4.2,29.78901,False
4.2,29.78901,False
4.3,29.78901,False
4.3,29.78902,False
4.3,29.78902,False
4.3,29.78889,False
4.3,29.7891,False
4.3,29.7891,False
4.3,29.78878,False
4.3,29.78878,False
4.3,29.79094,False
4.4,29.79094,False
4.4,29.79197,False
4.4,29.79482,False
4.4,29.79482,False
4.4,29.79343,False
4.4,29.7934,False
4.4,29.7934,False
4.4,29.7934,False
4.4,29.78993,False
4.5,29.78934,False
4.5,29.78873,False
4.5,29.78873,False
4.5,29.78919,False
4.5,29.78919,False
4.5,29.78872,False
4.5,29.78872,False
4.5,29.78907,False
4.6,29.78875,False
4.6,29.78903,False
4.6,29.78903,False
4.6,29.78903,False
4.6,29.78876,False
4.6,29.78876,False
4.6,29.79113,False
4.6,29.79113,False
4.6,29.79293,False
4.7,29.79293,False
4.7,29.79513,False
4.7,29.79513,False
4.7,29.79737,False
4.7,29.79737,False
4.7,29.80016,False
4.7,29.80016,False
4.7,29.80196,False
4.7,29.80196,False
4.7,29.80514,False
4.8,29.80514,False
4.8,29.80693,False
4.8,29.80746,False
4.8,29.80746,False
4.8,29.80746,False
4.8,29.80459,False
4.8,29.80459,False
4.8,29.79887,False
4.8,29.79887,False
4.8,29.79366,False
4.9,29.79366,False
4.9,29.7932,False
4.9,29.7932,False
4.9,29.7932,False
4.9,29.79867,False
4.9,29.79867,False
4.9,29.80223,False
4.9,29.80223,False
4.9,29.8046,False
4.9,29.8046,False
4.9,29.8046,False
4.9,29.80598,False
5.0,29.80598,False
5.0,29.80787,False
5.0,29.80937,False
5.0,29.80937,False
5.0,29.80937,False
5.0,29.81081,False
5.0,29.81081,False
5.0,29.81055,False
5.0,29.81055,False
5.0,29.81055,False
5.1,29.80687,False
