PlayTime,carspeed,isbooster
0.2,3.139199,False
0.3,3.139199,False
0.3,3.531599,False
0.3,3.531599,False
0.3,3.531599,False
0.4,3.923999,False
0.4,3.923999,False
0.4,3.923999,False
0.4,3.923999,False
0.4,4.316399,False
0.4,4.708799,False
0.4,5.101199,False
0.4,5.101199,False
0.4,5.493598,False
0.4,5.493598,False
0.4,5.493598,False
0.5,5.885998,False
0.5,6.278398,False
0.5,6.670798,False
0.5,6.670798,False
0.5,7.063198,False
0.5,7.063198,False
0.5,7.455597,False
0.6,7.582982,False
0.6,7.582982,False
0.6,1.187952,False
0.6,0.6609138,False
0.6,0.3270538,False
0.6,0.3270538,False
0.9,0.02190606,False
0.9,0.01658822,False
0.9,0.01239762,False
0.9,0.01239762,False
0.9,0.009180951,False
0.9,0.009180951,False
1.0,0.006709523,False
1.0,0.006709523,False
1.0,0.004851691,False
1.0,0.003473176,False
1.0,0.003473176,False
1.0,0.003473176,False
1.0,0.00246058,False
1.0,0.00246058,False
1.0,0.001690169,False
1.0,0.001690169,False
1.0,0.001690169,False
1.1,0.001192557,False
1.1,0.001192557,False
1.1,0.0007964993,False
1.1,0.0005205419,False
1.1,0.0005205419,False
1.1,0.0005205419,False
1.1,0.0003111835,False
1.1,0.0002108699,False
1.1,0.0002108699,False
1.1,0.0002108699,False
1.2,0.0001373355,False
1.2,0.0001373355,False
1.2,0.0001373355,False
1.2,5.431306E-05,False
1.2,5.431306E-05,False
1.2,5.306091E-05,False
1.2,5.306091E-05,False
1.2,4.938042E-05,False
1.2,4.938042E-05,False
1.2,4.938042E-05,False
1.2,4.894121E-05,False
1.2,4.894121E-05,False
1.3,5.119974E-05,False
1.3,5.119974E-05,False
1.3,4.940875E-05,False
1.3,4.96873E-05,False
1.3,4.96873E-05,False
1.3,4.96873E-05,False
1.3,4.871791E-05,False
1.3,4.913137E-05,False
1.3,4.913137E-05,False
1.3,4.913137E-05,False
1.4,4.868696E-05,False
1.4,4.868696E-05,False
1.4,4.917203E-05,False
1.4,4.917203E-05,False
1.4,4.841362E-05,False
1.4,4.841362E-05,False
1.4,4.870644E-05,False
1.4,4.870644E-05,False
1.4,4.870644E-05,False
1.4,4.854624E-05,False
1.4,4.854624E-05,False
1.5,4.836447E-05,False
1.5,4.836447E-05,False
1.5,4.851143E-05,False
1.5,4.851143E-05,False
1.5,4.851143E-05,False
1.5,4.875548E-05,False
1.5,4.875548E-05,False
1.5,4.844054E-05,False
1.5,4.844054E-05,False
1.5,4.847432E-05,False
1.5,4.847432E-05,False
1.5,4.847432E-05,False
1.6,4.480929E-05,False
1.6,4.480929E-05,False
1.6,1.242107E-06,False
1.6,2.032791E-06,False
1.6,5.889666E-06,False
1.6,5.889666E-06,False
1.6,2.452155E-06,False
1.6,2.452155E-06,False
1.6,2.452155E-06,False
1.7,1.939997E-06,False
1.7,5.101364E-06,False
1.7,5.101364E-06,False
1.7,5.101364E-06,False
1.7,2.490525E-06,False
1.7,2.490525E-06,False
1.7,3.535939E-06,False
1.7,3.535939E-06,False
1.7,9.704362E-07,False
1.7,9.704362E-07,False
1.7,9.704362E-07,False
1.8,8.178071E-07,False
1.8,8.178071E-07,False
1.8,1.776433E-06,False
1.8,5.790913E-06,False
1.8,1.720391E-06,False
1.8,1.720391E-06,False
1.8,1.82761E-06,False
1.8,1.82761E-06,False
1.8,1.82761E-06,False
1.9,5.208085E-06,False
1.9,2.842469E-06,False
1.9,3.983683E-07,False
1.9,3.983683E-07,False
1.9,2.184713E-06,False
1.9,2.226728E-06,False
1.9,2.226728E-06,False
2.0,2.154621E-06,False
2.0,2.154621E-06,False
2.0,2.4184E-06,False
2.0,5.970869E-06,False
2.0,5.970869E-06,False
2.0,5.970869E-06,False
2.0,7.228285E-07,False
2.0,3.817236E-07,False
2.0,3.817236E-07,False
2.0,3.817236E-07,False
2.1,2.12577E-06,False
2.1,2.12577E-06,False
2.1,1.302922E-06,False
2.1,1.302922E-06,False
2.1,1.302922E-06,False
2.1,5.804809E-06,False
2.1,5.804809E-06,False
2.1,1.043601E-06,False
2.1,2.459147E-06,False
2.1,2.459147E-06,False
2.1,2.459147E-06,False
2.2,2.399476E-06,False
2.2,2.399476E-06,False
2.2,2.339886E-06,False
2.2,2.339886E-06,False
2.2,2.280397E-06,False
2.2,2.280397E-06,False
2.2,2.280689E-06,False
2.2,2.280689E-06,False
2.2,7.409801E-07,False
2.2,7.409801E-07,False
2.2,7.409801E-07,False
2.3,1.865067E-06,False
2.3,1.865067E-06,False
2.3,1.864664E-06,False
2.3,5.710394E-06,False
2.3,4.415618E-07,False
2.3,4.415618E-07,False
2.3,2.942311E-07,False
2.3,2.942311E-07,False
2.3,2.942311E-07,False
2.4,1.58386E-06,False
2.4,4.361801E-07,False
2.4,4.361801E-07,False
2.4,4.361801E-07,False
2.4,3.831256E-06,False
2.4,3.831256E-06,False
2.4,2.912111E-06,False
2.4,2.912111E-06,False
2.4,2.912111E-06,False
2.4,4.66603E-06,False
2.4,4.66603E-06,False
2.5,3.481856E-07,False
2.5,3.481856E-07,False
2.5,2.059692E-06,False
2.5,2.059692E-06,False
2.5,2.059692E-06,False
2.5,8.74749E-07,False
2.5,8.74749E-07,False
2.5,2.171591E-06,False
2.5,2.171591E-06,False
2.5,2.793119E-07,False
2.5,2.793119E-07,False
2.5,2.793119E-07,False
2.6,2.299571E-07,False
2.6,2.299571E-07,False
2.6,2.49636E-06,False
2.6,2.49636E-06,False
2.6,2.49636E-06,False
2.6,2.996464E-06,False
2.6,6.823987E-07,False
2.6,6.823987E-07,False
2.6,3.35732E-06,False
2.6,3.35732E-06,False
2.6,3.35732E-06,False
2.7,5.082612E-06,False
2.7,1.861376E-06,False
2.7,4.725556E-06,False
2.7,4.725556E-06,False
2.7,2.291733E-06,False
2.8,1.342331,False
2.8,1.979559,False
2.8,1.979559,False
2.8,1.979559,False
2.8,1.979559,False
2.8,2.611505,False
2.8,2.611505,False
2.8,3.23794,False
2.8,3.858601,False
2.8,3.858601,False
2.9,4.485403,False
2.9,4.485403,False
2.9,4.766363,False
2.9,5.531941,False
2.9,5.531941,False
2.9,6.256081,False
2.9,6.958094,False
2.9,6.958094,False
2.9,6.958094,False
3.0,7.143405,False
3.0,7.143405,False
3.0,7.88525,False
3.0,8.523924,False
3.0,9.218641,False
3.0,9.218641,False
3.0,9.591728,False
3.0,9.591728,False
3.0,9.591728,False
3.1,10.27399,False
3.1,10.74563,False
3.1,11.39766,False
3.1,11.39766,False
3.1,11.84912,False
3.1,11.84912,False
3.1,12.47181,False
3.2,12.9199,False
3.2,12.9199,False
3.2,13.51578,False
3.2,13.95693,False
3.2,13.95693,False
3.2,13.95693,False
3.2,14.52536,False
3.2,14.95817,False
3.2,14.95817,False
3.2,14.95817,False
3.3,15.49548,False
3.3,15.49548,False
3.3,15.92017,False
3.3,15.92017,False
3.3,15.92017,False
3.3,16.42862,False
3.3,16.42862,False
3.3,16.84412,False
0.0,16.84412,False
0.0,17.32565,False
0.0,17.32565,False
0.0,17.32565,False
0.1,17.73042,False
0.1,18.18698,False
0.1,18.5798,False
0.1,18.5798,False
0.1,19.01272,False
0.1,19.01272,False
0.1,19.39274,False
0.1,19.8033,False
0.2,19.8033,False
0.2,20.16982,False
0.2,20.5592,False
0.2,20.5592,False
0.2,20.5592,False
0.2,20.91168,False
0.2,20.91168,False
0.2,21.28095,False
0.2,21.28095,False
0.2,21.61906,False
0.2,21.61906,False
0.3,21.96913,False
0.3,21.96913,False
0.3,22.2927,False
0.3,22.62447,False
0.3,22.93349,False
0.3,22.93349,False
0.3,22.93349,False
0.3,23.24781,False
0.3,23.24781,False
0.4,23.54237,False
0.4,23.83992,False
0.4,24.12029,False
0.4,24.12029,False
0.4,24.40177,False
0.4,24.40177,False
0.4,24.40177,False
0.5,24.66822,False
0.5,24.93432,False
0.5,25.18717,False
0.5,25.18717,False
0.5,25.43868,False
0.5,25.43868,False
0.5,25.67823,False
0.5,25.67823,False
0.5,25.91574,False
0.5,25.91574,False
0.6,26.1425,False
0.6,26.1425,False
0.6,26.1425,False
0.6,26.36667,False
0.6,26.36667,False
0.6,26.58107,False
0.6,26.58107,False
0.6,26.79235,False
0.6,26.79235,False
0.6,26.79235,False
0.6,26.995,False
0.6,26.995,False
0.7,27.19353,False
0.7,27.38313,False
0.7,27.56687,False
0.7,27.56687,False
0.7,27.74119,False
0.7,27.74119,False
0.7,27.74119,False
0.8,27.91835,False
0.8,28.09077,False
0.8,28.25918,False
0.8,28.25918,False
0.8,28.41961,False
0.8,28.57355,False
0.8,28.57355,False
0.8,28.72365,False
0.9,28.72365,False
0.9,28.86845,False
0.9,28.86845,False
0.9,29.00373,False
0.9,29.00373,False
0.9,29.12915,False
0.9,29.24726,False
0.9,29.24726,False
0.9,29.24726,False
0.9,29.36539,False
1.0,29.36539,False
1.0,29.48286,False
1.0,29.59858,False
1.0,29.59858,False
1.0,29.59858,False
1.0,29.71186,False
1.0,29.71186,False
1.0,29.80281,False
1.0,29.80513,False
1.0,29.80513,False
1.1,29.80713,False
1.1,29.80713,False
1.1,29.80884,False
1.1,29.80884,False
1.1,29.81008,False
1.1,29.81135,False
1.1,29.81135,False
1.1,29.81205,False
1.1,29.81205,False
1.2,29.81301,False
1.2,29.81301,False
1.2,29.81341,False
1.2,29.81341,False
1.2,29.81413,False
1.2,29.81413,False
1.2,29.81413,False
1.2,29.81432,False
1.2,29.81432,False
1.2,29.81481,False
1.2,29.81481,False
1.3,29.81495,False
1.3,29.81495,False
1.3,29.81495,False
1.3,29.81544,False
1.3,29.81544,False
1.3,29.81521,False
1.3,29.81521,False
1.3,29.81548,False
1.3,29.81548,False
1.3,29.8141,False
1.3,29.8141,False
1.4,29.81281,False
1.4,29.81281,False
1.4,29.81281,False
1.4,29.8075,False
1.4,29.8075,False
1.4,29.8114,False
1.4,29.8114,False
1.4,29.81598,False
1.4,29.81598,False
1.4,29.81598,False
1.4,29.81787,False
1.4,29.81787,False
1.5,29.81445,False
1.5,29.81206,False
1.5,29.80871,False
1.5,29.80871,False
1.5,29.80634,False
1.5,29.80634,False
1.5,29.80634,False
1.6,29.80071,False
1.6,29.79879,False
1.6,29.79602,False
1.6,29.79602,False
1.6,29.49347,False
1.6,29.49347,False
1.6,29.1916,False
1.6,29.1916,False
1.6,28.89204,False
1.6,28.89204,False
1.7,28.59452,False
1.7,28.59452,False
1.7,28.29956,False
1.7,28.29956,False
1.7,28.00672,False
1.7,28.00672,False
1.7,27.44058,False
1.7,27.44058,False
1.7,27.44058,False
1.7,26.86481,False
1.7,26.86481,False
1.8,26.2796,False
1.8,26.2796,False
1.8,25.68424,False
1.8,25.07878,False
1.8,24.81803,False
1.8,24.81803,False
1.8,24.81803,False
1.8,24.55527,False
1.8,24.55527,False
1.9,24.2911,False
1.9,24.02658,False
1.9,23.76181,False
1.9,23.76181,False
1.9,24.05078,False
1.9,24.05078,False
1.9,24.05078,False
1.9,24.32343,False
2.0,24.58455,False
2.0,24.58455,False
2.0,24.83541,False
2.0,24.83541,False
2.0,25.07728,False
2.0,25.31066,False
2.0,25.31066,False
2.0,25.53641,False
2.1,25.53641,False
2.1,25.75469,False
2.1,25.75469,False
2.1,25.45413,False
2.1,25.45413,False
2.1,25.15782,False
2.1,25.15782,False
2.1,24.86609,False
2.1,24.57861,False
2.2,24.57861,False
2.2,24.29615,False
2.2,24.29615,False
2.2,24.01751,False
2.2,24.01751,False
2.2,23.74224,False
2.2,23.74224,False
2.2,23.46978,False
2.2,23.19973,False
2.3,11.24782,False
2.3,11.57294,False
2.3,11.57294,False
2.3,11.74228,False
2.3,11.74228,False
2.3,11.74228,False
2.3,11.91018,False
2.3,11.91018,False
2.3,11.61689,False
2.4,11.61689,False
2.4,11.39498,False
